SetPoint [°C],Timestamp,Chamber temperature [°C],Reference temperature [°C],DUT temperature [°C]
60,"02.02.2021 13:41:27",60,59.87,59.375
60,"02.02.2021 13:41:31",60,59.87,59.3125
60,"02.02.2021 13:41:35",60,59.87,59.3125
60,"02.02.2021 13:41:39",60,59.87,59.375
60,"02.02.2021 13:41:43",60,59.87,59.3125
60,"02.02.2021 13:41:47",60,59.87,59.3125
60,"02.02.2021 13:41:51",60,59.87,59.3125
60,"02.02.2021 13:41:54",60,59.87,59.3125
60,"02.02.2021 13:41:58",60,59.87,59.375
60,"02.02.2021 13:42:02",60,59.87,59.3125
60,"02.02.2021 13:42:06",60,59.87,59.3125
60,"02.02.2021 13:42:10",60,59.87,59.3125
60,"02.02.2021 13:42:14",60,59.87,59.375
60,"02.02.2021 13:42:18",60,59.87,59.375
60,"02.02.2021 13:42:22",60,59.87,59.3125
60,"02.02.2021 13:42:26",60,59.87,59.375
60,"02.02.2021 13:42:30",60,59.87,59.3125
60,"02.02.2021 13:42:34",60,59.87,59.375
60,"02.02.2021 13:42:38",60,59.87,59.3125
60,"02.02.2021 13:42:42",60,59.87,59.375
60,"02.02.2021 13:42:45",60,59.87,59.3125
60,"02.02.2021 13:42:49",60,59.87,59.375
60,"02.02.2021 13:42:53",60,59.87,59.375
75,"02.02.2021 13:42:57",60,59.87,59.3125
75,"02.02.2021 13:43:01",60.001,59.88,59.375
75,"02.02.2021 13:43:05",60.124,59.88,59.3125
75,"02.02.2021 13:43:09",60.414,59.88,59.375
75,"02.02.2021 13:43:13",61.038,59.91,59.5
75,"02.02.2021 13:43:17",61.736,59.94,59.625
75,"02.02.2021 13:43:21",62.755,60.02,59.875
75,"02.02.2021 13:43:25",63.849,60.09,60.1875
75,"02.02.2021 13:43:29",64.964,60.22,60.5
75,"02.02.2021 13:43:33",65.93,60.35,60.875
75,"02.02.2021 13:43:37",67.146,60.5,61.3125
75,"02.02.2021 13:43:40",68.225,60.67,61.75
75,"02.02.2021 13:43:44",69.29,60.81,62.1875
75,"02.02.2021 13:43:48",70.195,60.99,62.6875
75,"02.02.2021 13:43:52",71.092,61.21,63.1875
75,"02.02.2021 13:43:56",71.738,61.42,63.6875
75,"02.02.2021 13:44:00",72.078,61.61,64.0625
75,"02.02.2021 13:44:04",72.291,61.78,64.5
75,"02.02.2021 13:44:08",72.312,61.96,64.8125
75,"02.02.2021 13:44:12",72.188,62.13,65.125
75,"02.02.2021 13:44:16",71.807,62.29,65.3125
75,"02.02.2021 13:44:20",71.342,62.44,65.5
75,"02.02.2021 13:44:24",71.02,62.53,65.625
75,"02.02.2021 13:44:28",70.889,62.68,65.75
75,"02.02.2021 13:44:32",70.837,62.82,65.875
75,"02.02.2021 13:44:35",70.946,62.97,66
75,"02.02.2021 13:44:39",71.167,63.09,66.1875
75,"02.02.2021 13:44:43",71.378,63.26,66.375
75,"02.02.2021 13:44:47",71.496,63.46,66.5625
75,"02.02.2021 13:44:51",71.704,63.66,66.75
75,"02.02.2021 13:44:55",72.026,63.86,66.9375
75,"02.02.2021 13:44:59",72.405,64,67.1875
75,"02.02.2021 13:45:03",72.684,64.21,67.4375
75,"02.02.2021 13:45:07",73.042,64.42,67.625
75,"02.02.2021 13:45:11",73.355,64.62,67.875
75,"02.02.2021 13:45:15",73.554,64.83,68.0625
75,"02.02.2021 13:45:19",73.841,64.97,68.3125
75,"02.02.2021 13:45:23",74.049,65.18,68.5625
75,"02.02.2021 13:45:27",74.178,65.39,68.75
75,"02.02.2021 13:45:31",74.28,65.57,68.9375
75,"02.02.2021 13:45:35",74.396,65.76,69.1875
75,"02.02.2021 13:45:38",74.445,65.9,69.375
75,"02.02.2021 13:45:42",74.553,66.07,69.5
75,"02.02.2021 13:45:46",74.603,66.28,69.6875
75,"02.02.2021 13:45:50",74.707,66.45,69.875
75,"02.02.2021 13:45:54",74.746,66.59,70
75,"02.02.2021 13:45:58",74.788,66.76,70.1875
75,"02.02.2021 13:46:02",74.825,66.94,70.3125
75,"02.02.2021 13:46:06",74.857,67.12,70.4375
75,"02.02.2021 13:46:10",74.881,67.31,70.625
75,"02.02.2021 13:46:14",74.9,67.44,70.6875
75,"02.02.2021 13:46:18",74.916,67.6,70.8125
75,"02.02.2021 13:46:22",74.93,67.77,70.9375
75,"02.02.2021 13:46:26",74.942,67.93,71.0625
75,"02.02.2021 13:46:30",74.951,68.08,71.125
75,"02.02.2021 13:46:34",74.959,68.21,71.25
75,"02.02.2021 13:46:37",74.966,68.36,71.375
75,"02.02.2021 13:46:41",74.971,68.51,71.4375
75,"02.02.2021 13:46:45",74.975,68.65,71.5625
75,"02.02.2021 13:46:49",74.979,68.81,71.625
75,"02.02.2021 13:46:53",74.982,68.91,71.75
75,"02.02.2021 13:46:57",74.985,69.04,71.8125
75,"02.02.2021 13:47:01",74.987,69.18,71.875
75,"02.02.2021 13:47:05",74.989,69.32,71.9375
75,"02.02.2021 13:47:09",74.991,69.46,72
75,"02.02.2021 13:47:13",74.992,69.55,72.0625
75,"02.02.2021 13:47:17",74.993,69.69,72.1875
75,"02.02.2021 13:47:21",74.994,69.81,72.1875
75,"02.02.2021 13:47:25",74.995,69.94,72.25
75,"02.02.2021 13:47:29",74.996,70.04,72.3125
75,"02.02.2021 13:47:33",74.997,70.13,72.375
75,"02.02.2021 13:47:36",74.998,70.25,72.4375
75,"02.02.2021 13:47:40",74.998,70.35,72.5
75,"02.02.2021 13:47:44",74.999,70.46,72.5625
75,"02.02.2021 13:47:48",74.999,70.58,72.5625
75,"02.02.2021 13:47:52",74.999,70.67,72.625
75,"02.02.2021 13:47:56",75,70.77,72.6875
75,"02.02.2021 13:48:00",75,70.88,72.75
75,"02.02.2021 13:48:04",75,70.96,72.75
75,"02.02.2021 13:48:08",74.995,71.06,72.8125
75,"02.02.2021 13:48:12",74.994,71.13,72.875
75,"02.02.2021 13:48:16",74.996,71.22,72.875
75,"02.02.2021 13:48:20",74.998,71.31,72.9375
75,"02.02.2021 13:48:24",75.001,71.41,73
75,"02.02.2021 13:48:28",75.003,71.46,73
75,"02.02.2021 13:48:32",75.004,71.55,73.0625
75,"02.02.2021 13:48:35",75.004,71.64,73.0625
75,"02.02.2021 13:48:39",75.004,71.73,73.125
75,"02.02.2021 13:48:43",75.003,71.8,73.1875
75,"02.02.2021 13:48:47",75.002,71.87,73.1875
75,"02.02.2021 13:48:51",75.002,71.95,73.1875
75,"02.02.2021 13:48:55",75.001,72.01,73.25
75,"02.02.2021 13:48:59",75.001,72.09,73.25
75,"02.02.2021 13:49:03",75.001,72.16,73.3125
75,"02.02.2021 13:49:07",75,72.21,73.3125
75,"02.02.2021 13:49:11",75.001,72.28,73.375
75,"02.02.2021 13:49:15",75.001,72.35,73.375
75,"02.02.2021 13:49:19",75.001,72.42,73.375
75,"02.02.2021 13:49:23",75.001,72.46,73.4375
75,"02.02.2021 13:49:27",75.001,72.52,73.4375
75,"02.02.2021 13:49:30",75.001,72.59,73.4375
75,"02.02.2021 13:49:34",75.001,72.64,73.5
75,"02.02.2021 13:49:38",75.001,72.7,73.5
75,"02.02.2021 13:49:42",75.001,72.75,73.5
75,"02.02.2021 13:49:46",75.001,72.83,73.5625
75,"02.02.2021 13:49:50",75.001,72.88,73.5625
75,"02.02.2021 13:49:54",75.001,72.93,73.5625
75,"02.02.2021 13:49:58",75.001,72.97,73.625
75,"02.02.2021 13:50:02",75.001,73.01,73.625
75,"02.02.2021 13:50:06",75.001,73.07,73.625
75,"02.02.2021 13:50:10",75.001,73.12,73.6875
75,"02.02.2021 13:50:14",75.001,73.16,73.6875
75,"02.02.2021 13:50:18",75.001,73.19,73.6875
75,"02.02.2021 13:50:22",75.001,73.23,73.6875
75,"02.02.2021 13:50:25",75.001,73.28,73.6875
75,"02.02.2021 13:50:29",75.001,73.33,73.75
75,"02.02.2021 13:50:33",75.001,73.37,73.75
75,"02.02.2021 13:50:37",75.001,73.4,73.75
75,"02.02.2021 13:50:41",75.001,73.43,73.8125
75,"02.02.2021 13:50:45",75.001,73.46,73.8125
75,"02.02.2021 13:50:49",75.001,73.5,73.8125
75,"02.02.2021 13:50:53",75.001,73.53,73.8125
75,"02.02.2021 13:50:57",75.001,73.57,73.8125
75,"02.02.2021 13:51:01",75.001,73.6,73.8125
75,"02.02.2021 13:51:05",75.001,73.64,73.875
75,"02.02.2021 13:51:09",75.001,73.67,73.875
75,"02.02.2021 13:51:13",75.001,73.69,73.875
75,"02.02.2021 13:51:16",75,73.72,73.875
75,"02.02.2021 13:51:20",75,73.75,73.875
75,"02.02.2021 13:51:24",75.001,73.79,73.9375
75,"02.02.2021 13:51:28",75.001,73.82,73.9375
75,"02.02.2021 13:51:32",75.001,73.84,73.9375
75,"02.02.2021 13:51:36",75.001,73.88,73.9375
75,"02.02.2021 13:51:40",75.001,73.9,73.9375
75,"02.02.2021 13:51:44",75.001,73.93,73.9375
75,"02.02.2021 13:51:48",75.001,73.95,73.9375
75,"02.02.2021 13:51:52",75.001,73.97,73.9375
75,"02.02.2021 13:51:56",75,73.99,74
75,"02.02.2021 13:52:00",75.001,74.01,74
75,"02.02.2021 13:52:04",75.001,74.04,74
75,"02.02.2021 13:52:08",75,74.06,74
75,"02.02.2021 13:52:11",75,74.08,74
75,"02.02.2021 13:52:15",75,74.1,74
75,"02.02.2021 13:52:19",75,74.12,74
75,"02.02.2021 13:52:23",75,74.14,74
75,"02.02.2021 13:52:27",75,74.15,74.0625
75,"02.02.2021 13:52:31",75.001,74.17,74.0625
75,"02.02.2021 13:52:35",75,74.19,74.0625
75,"02.02.2021 13:52:39",75.001,74.21,74.0625
75,"02.02.2021 13:52:43",75,74.23,74.0625
75,"02.02.2021 13:52:47",75.001,74.24,74.0625
75,"02.02.2021 13:52:51",75,74.26,74.125
75,"02.02.2021 13:52:55",75,74.28,74.0625
75,"02.02.2021 13:52:59",75,74.3,74.0625
75,"02.02.2021 13:53:03",75,74.32,74.0625
75,"02.02.2021 13:53:07",75,74.33,74.125
75,"02.02.2021 13:53:11",75,74.34,74.125
75,"02.02.2021 13:53:14",75,74.36,74.125
75,"02.02.2021 13:53:18",75,74.37,74.125
75,"02.02.2021 13:53:22",75,74.38,74.125
75,"02.02.2021 13:53:26",75,74.4,74.125
75,"02.02.2021 13:53:30",75,74.41,74.125
75,"02.02.2021 13:53:34",75,74.42,74.125
75,"02.02.2021 13:53:38",75,74.44,74.125
75,"02.02.2021 13:53:42",75,74.44,74.125
75,"02.02.2021 13:53:46",75,74.46,74.125
75,"02.02.2021 13:53:50",75.001,74.46,74.125
75,"02.02.2021 13:53:54",75.001,74.47,74.125
75,"02.02.2021 13:53:58",75,74.48,74.1875
75,"02.02.2021 13:54:01",75,74.49,74.1875
75,"02.02.2021 13:54:05",75,74.5,74.1875
75,"02.02.2021 13:54:09",75,74.52,74.1875
75,"02.02.2021 13:54:13",75,74.53,74.1875
75,"02.02.2021 13:54:17",75,74.54,74.1875
75,"02.02.2021 13:54:21",75,74.55,74.1875
75,"02.02.2021 13:54:25",75,74.56,74.1875
75,"02.02.2021 13:54:29",75,74.57,74.1875
75,"02.02.2021 13:54:33",75,74.58,74.1875
75,"02.02.2021 13:54:37",75,74.59,74.1875
75,"02.02.2021 13:54:41",75,74.59,74.1875
75,"02.02.2021 13:54:45",75,74.6,74.1875
75,"02.02.2021 13:54:49",75,74.61,74.1875
75,"02.02.2021 13:54:53",75,74.62,74.1875
75,"02.02.2021 13:54:57",75,74.62,74.1875
75,"02.02.2021 13:55:00",75,74.63,74.25
75,"02.02.2021 13:55:04",75,74.64,74.1875
75,"02.02.2021 13:55:08",75,74.65,74.1875
75,"02.02.2021 13:55:12",75,74.65,74.25
75,"02.02.2021 13:55:16",75,74.66,74.25
75,"02.02.2021 13:55:20",75,74.67,74.1875
75,"02.02.2021 13:55:24",75,74.67,74.1875
75,"02.02.2021 13:55:28",75,74.68,74.1875
75,"02.02.2021 13:55:32",75,74.68,74.1875
75,"02.02.2021 13:55:36",75,74.69,74.25
75,"02.02.2021 13:55:40",75,74.7,74.1875
75,"02.02.2021 13:55:44",75,74.7,74.25
75,"02.02.2021 13:55:48",75,74.71,74.25
75,"02.02.2021 13:55:52",75,74.71,74.25
75,"02.02.2021 13:55:55",75,74.72,74.25
75,"02.02.2021 13:55:59",75,74.72,74.25
75,"02.02.2021 13:56:03",75,74.73,74.25
75,"02.02.2021 13:56:07",75,74.73,74.25
75,"02.02.2021 13:56:11",75,74.74,74.25
75,"02.02.2021 13:56:15",75,74.74,74.25
75,"02.02.2021 13:56:19",75,74.76,74.25
75,"02.02.2021 13:56:23",75,74.76,74.25
75,"02.02.2021 13:56:27",75,74.77,74.25
75,"02.02.2021 13:56:31",75,74.77,74.25
75,"02.02.2021 13:56:35",75,74.77,74.25
75,"02.02.2021 13:56:39",75,74.78,74.25
75,"02.02.2021 13:56:43",75,74.78,74.25
75,"02.02.2021 13:56:47",75,74.78,74.25
75,"02.02.2021 13:56:50",75,74.79,74.25
75,"02.02.2021 13:56:54",75,74.79,74.25
75,"02.02.2021 13:56:58",75,74.8,74.25
75,"02.02.2021 13:57:02",75,74.8,74.25
75,"02.02.2021 13:57:06",75,74.8,74.3125
75,"02.02.2021 13:57:10",75,74.81,74.25
75,"02.02.2021 13:57:14",75,74.81,74.25
75,"02.02.2021 13:57:18",75,74.81,74.3125
75,"02.02.2021 13:57:22",75,74.82,74.3125
75,"02.02.2021 13:57:26",75,74.82,74.25
75,"02.02.2021 13:57:30",75,74.82,74.25
75,"02.02.2021 13:57:34",75,74.83,74.25
75,"02.02.2021 13:57:38",75,74.83,74.3125
75,"02.02.2021 13:57:42",75,74.83,74.3125
75,"02.02.2021 13:57:45",75,74.83,74.25
75,"02.02.2021 13:57:49",75,74.83,74.25
75,"02.02.2021 13:57:53",75,74.84,74.3125
75,"02.02.2021 13:57:57",75,74.84,74.25
75,"02.02.2021 13:58:01",75,74.84,74.3125
75,"02.02.2021 13:58:05",75,74.84,74.3125
75,"02.02.2021 13:58:09",75,74.85,74.3125
75,"02.02.2021 13:58:13",75,74.85,74.3125
75,"02.02.2021 13:58:17",75,74.85,74.25
75,"02.02.2021 13:58:21",75,74.85,74.25
75,"02.02.2021 13:58:25",75,74.86,74.3125
75,"02.02.2021 13:58:29",75,74.86,74.3125
75,"02.02.2021 13:58:33",75,74.86,74.25
75,"02.02.2021 13:58:37",75,74.86,74.3125
75,"02.02.2021 13:58:40",75,74.86,74.3125
75,"02.02.2021 13:58:44",75,74.86,74.3125
75,"02.02.2021 13:58:48",75,74.87,74.3125
75,"02.02.2021 13:58:52",75,74.87,74.3125
75,"02.02.2021 13:58:56",75,74.87,74.3125
75,"02.02.2021 13:59:00",75,74.87,74.3125
75,"02.02.2021 13:59:04",75,74.87,74.3125
75,"02.02.2021 13:59:08",75,74.88,74.3125
75,"02.02.2021 13:59:12",75,74.88,74.3125
75,"02.02.2021 13:59:16",75,74.88,74.3125
75,"02.02.2021 13:59:20",75,74.88,74.3125
75,"02.02.2021 13:59:24",75,74.88,74.3125
75,"02.02.2021 13:59:28",75,74.88,74.25
75,"02.02.2021 13:59:32",75,74.88,74.25
75,"02.02.2021 13:59:35",75,74.89,74.3125
75,"02.02.2021 13:59:39",75,74.89,74.3125
75,"02.02.2021 13:59:43",75,74.89,74.3125
75,"02.02.2021 13:59:47",75,74.89,74.3125
75,"02.02.2021 13:59:51",75,74.89,74.3125
75,"02.02.2021 13:59:55",75,74.89,74.3125
75,"02.02.2021 13:59:59",75,74.89,74.3125
75,"02.02.2021 14:00:03",75,74.89,74.3125
75,"02.02.2021 14:00:07",75,74.9,74.3125
75,"02.02.2021 14:00:11",75,74.9,74.3125
75,"02.02.2021 14:00:15",75,74.9,74.3125
75,"02.02.2021 14:00:19",75,74.9,74.3125
75,"02.02.2021 14:00:23",75,74.9,74.3125
75,"02.02.2021 14:00:27",75,74.9,74.3125
75,"02.02.2021 14:00:30",75,74.9,74.3125
75,"02.02.2021 14:00:34",75,74.9,74.3125
75,"02.02.2021 14:00:38",75,74.9,74.3125
75,"02.02.2021 14:00:42",75,74.9,74.3125
75,"02.02.2021 14:00:46",75,74.91,74.3125
75,"02.02.2021 14:00:50",75,74.91,74.3125
75,"02.02.2021 14:00:54",75,74.91,74.3125
75,"02.02.2021 14:00:58",75,74.91,74.3125
75,"02.02.2021 14:01:02",75,74.91,74.3125
75,"02.02.2021 14:01:06",75,74.91,74.3125
75,"02.02.2021 14:01:10",75,74.91,74.3125
75,"02.02.2021 14:01:14",75,74.91,74.3125
75,"02.02.2021 14:01:18",75,74.91,74.3125
75,"02.02.2021 14:01:22",75,74.91,74.3125
75,"02.02.2021 14:01:25",75,74.91,74.3125
75,"02.02.2021 14:01:29",75,74.91,74.3125
75,"02.02.2021 14:01:33",75,74.91,74.3125
75,"02.02.2021 14:01:37",75,74.91,74.3125
75,"02.02.2021 14:01:41",75,74.91,74.3125
75,"02.02.2021 14:01:45",75,74.91,74.3125
75,"02.02.2021 14:01:49",75,74.91,74.3125
75,"02.02.2021 14:01:53",75,74.91,74.3125
75,"02.02.2021 14:01:57",75,74.91,74.3125
75,"02.02.2021 14:02:01",75,74.92,74.3125
75,"02.02.2021 14:02:05",75,74.92,74.3125
75,"02.02.2021 14:02:09",75,74.92,74.3125
75,"02.02.2021 14:02:13",75,74.92,74.3125
75,"02.02.2021 14:02:17",75,74.92,74.3125
75,"02.02.2021 14:02:20",75,74.92,74.3125
75,"02.02.2021 14:02:24",75,74.92,74.3125
75,"02.02.2021 14:02:28",75,74.92,74.3125
75,"02.02.2021 14:02:32",75,74.92,74.3125
75,"02.02.2021 14:02:36",75,74.92,74.3125
75,"02.02.2021 14:02:40",75,74.92,74.3125
75,"02.02.2021 14:02:44",75,74.92,74.3125
75,"02.02.2021 14:02:48",75,74.92,74.3125
75,"02.02.2021 14:02:52",75,74.92,74.3125
75,"02.02.2021 14:02:56",75,74.92,74.3125
75,"02.02.2021 14:03:00",75,74.92,74.3125
75,"02.02.2021 14:03:04",75,74.92,74.3125
75,"02.02.2021 14:03:08",75,74.92,74.3125
75,"02.02.2021 14:03:11",75,74.92,74.3125
75,"02.02.2021 14:03:15",75,74.92,74.3125
75,"02.02.2021 14:03:19",75,74.92,74.3125
75,"02.02.2021 14:03:23",75,74.92,74.3125
75,"02.02.2021 14:03:27",75,74.92,74.3125
75,"02.02.2021 14:03:31",75,74.92,74.3125
75,"02.02.2021 14:03:35",75,74.93,74.3125
75,"02.02.2021 14:03:39",75,74.93,74.3125
75,"02.02.2021 14:03:43",75,74.93,74.3125
75,"02.02.2021 14:03:47",75,74.93,74.3125
75,"02.02.2021 14:03:51",75,74.93,74.3125
75,"02.02.2021 14:03:55",75,74.93,74.3125
75,"02.02.2021 14:03:59",75,74.93,74.3125
75,"02.02.2021 14:04:03",75,74.93,74.3125
75,"02.02.2021 14:04:07",75,74.93,74.3125
75,"02.02.2021 14:04:10",75,74.93,74.3125
75,"02.02.2021 14:04:14",75,74.93,74.3125
75,"02.02.2021 14:04:18",75,74.93,74.3125
75,"02.02.2021 14:04:22",75,74.93,74.3125
75,"02.02.2021 14:04:26",75,74.93,74.3125
75,"02.02.2021 14:04:30",75,74.93,74.3125
90,"02.02.2021 14:04:34",75,74.93,74.3125
90,"02.02.2021 14:04:38",75.011,74.93,74.3125
90,"02.02.2021 14:04:42",75.306,74.94,74.375
90,"02.02.2021 14:04:46",75.651,74.96,74.375
90,"02.02.2021 14:04:50",76.396,74.99,74.5625
90,"02.02.2021 14:04:54",77.315,75.06,74.75
90,"02.02.2021 14:04:58",78.289,75.15,74.9375
90,"02.02.2021 14:05:01",79.256,75.27,75.25
90,"02.02.2021 14:05:05",80.215,75.37,75.625
90,"02.02.2021 14:05:09",81.165,75.51,76
90,"02.02.2021 14:05:13",81.983,75.66,76.375
90,"02.02.2021 14:05:17",82.901,75.84,76.8125
90,"02.02.2021 14:05:21",83.808,76.02,77.1875
90,"02.02.2021 14:05:25",84.7,76.18,77.625
90,"02.02.2021 14:05:29",85.573,76.39,78.0625
90,"02.02.2021 14:05:33",86.175,76.6,78.5
90,"02.02.2021 14:05:37",86.609,76.82,78.875
90,"02.02.2021 14:05:41",86.819,77.03,79.3125
90,"02.02.2021 14:05:45",86.84,77.18,79.625
90,"02.02.2021 14:05:49",86.732,77.38,79.875
90,"02.02.2021 14:05:52",86.492,77.55,80.0625
90,"02.02.2021 14:05:56",86.151,77.72,80.25
90,"02.02.2021 14:06:00",86.02,77.83,80.4375
90,"02.02.2021 14:06:04",85.917,77.98,80.5625
90,"02.02.2021 14:06:08",86.022,78.14,80.75
90,"02.02.2021 14:06:12",86.244,78.33,80.9375
90,"02.02.2021 14:06:16",86.44,78.47,81.1875
90,"02.02.2021 14:06:20",86.559,78.65,81.375
90,"02.02.2021 14:06:24",86.792,78.84,81.5625
90,"02.02.2021 14:06:28",87.199,79.02,81.8125
90,"02.02.2021 14:06:32",87.573,79.23,82.0625
90,"02.02.2021 14:06:36",87.948,79.38,82.3125
90,"02.02.2021 14:06:40",88.179,79.59,82.5625
90,"02.02.2021 14:06:43",88.48,79.81,82.8125
90,"02.02.2021 14:06:47",88.781,80,83.0625
90,"02.02.2021 14:06:51",88.985,80.22,83.25
90,"02.02.2021 14:06:55",89.185,80.37,83.5
90,"02.02.2021 14:06:59",89.302,80.58,83.75
90,"02.02.2021 14:07:03",89.421,80.78,83.9375
90,"02.02.2021 14:07:07",89.536,80.98,84.1875
90,"02.02.2021 14:07:11",89.592,81.12,84.3125
90,"02.02.2021 14:07:15",89.699,81.32,84.5
90,"02.02.2021 14:07:19",89.728,81.51,84.6875
90,"02.02.2021 14:07:23",89.767,81.7,84.875
90,"02.02.2021 14:07:27",89.804,81.88,85
90,"02.02.2021 14:07:31",89.836,82.03,85.1875
90,"02.02.2021 14:07:35",89.864,82.21,85.3125
90,"02.02.2021 14:07:39",89.886,82.38,85.4375
90,"02.02.2021 14:07:42",89.905,82.56,85.625
90,"02.02.2021 14:07:46",89.92,82.74,85.75
90,"02.02.2021 14:07:50",89.932,82.89,85.8125
90,"02.02.2021 14:07:54",89.943,83.06,86
90,"02.02.2021 14:07:58",89.952,83.22,86.0625
90,"02.02.2021 14:08:02",89.958,83.38,86.1875
90,"02.02.2021 14:08:06",89.965,83.54,86.3125
90,"02.02.2021 14:08:10",89.972,83.66,86.375
90,"02.02.2021 14:08:14",89.976,83.81,86.5
90,"02.02.2021 14:08:18",89.979,83.98,86.625
90,"02.02.2021 14:08:22",89.982,84.13,86.625
90,"02.02.2021 14:08:26",89.985,84.24,86.75
90,"02.02.2021 14:08:30",89.987,84.39,86.8125
90,"02.02.2021 14:08:34",89.989,84.54,86.875
90,"02.02.2021 14:08:37",89.991,84.68,87
90,"02.02.2021 14:08:41",89.992,84.82,87.0625
90,"02.02.2021 14:08:45",89.993,84.93,87.125
90,"02.02.2021 14:08:49",89.994,85.06,87.1875
90,"02.02.2021 14:08:53",89.995,85.2,87.25
90,"02.02.2021 14:08:57",89.996,85.33,87.3125
90,"02.02.2021 14:09:01",89.997,85.45,87.375
90,"02.02.2021 14:09:05",89.997,85.54,87.4375
90,"02.02.2021 14:09:09",89.998,85.65,87.5
90,"02.02.2021 14:09:13",89.998,85.77,87.5625
90,"02.02.2021 14:09:17",89.999,85.87,87.5625
90,"02.02.2021 14:09:21",89.999,85.98,87.625
90,"02.02.2021 14:09:25",89.999,86.06,87.6875
90,"02.02.2021 14:09:29",90,86.17,87.75
90,"02.02.2021 14:09:32",90,86.27,87.8125
90,"02.02.2021 14:09:36",89.998,86.37,87.8125
90,"02.02.2021 14:09:40",89.993,86.44,87.875
90,"02.02.2021 14:09:44",89.996,86.54,87.9375
90,"02.02.2021 14:09:48",89.999,86.63,88
90,"02.02.2021 14:09:52",90.001,86.71,88
90,"02.02.2021 14:09:56",90.003,86.8,88.0625
90,"02.02.2021 14:10:00",90.003,86.86,88.0625
90,"02.02.2021 14:10:04",90.003,86.95,88.125
90,"02.02.2021 14:10:08",90.002,87.03,88.1875
90,"02.02.2021 14:10:12",90.002,87.1,88.1875
90,"02.02.2021 14:10:16",90.002,87.18,88.25
90,"02.02.2021 14:10:20",90.001,87.25,88.25
90,"02.02.2021 14:10:24",90.001,87.32,88.25
90,"02.02.2021 14:10:27",90.001,87.4,88.3125
90,"02.02.2021 14:10:31",90.001,87.46,88.3125
90,"02.02.2021 14:10:35",90.001,87.52,88.375
90,"02.02.2021 14:10:39",90.001,87.58,88.375
90,"02.02.2021 14:10:43",90.001,87.64,88.4375
90,"02.02.2021 14:10:47",90.001,87.71,88.4375
90,"02.02.2021 14:10:51",90.001,87.76,88.5
90,"02.02.2021 14:10:55",90.001,87.81,88.5
90,"02.02.2021 14:10:59",90.001,87.87,88.5
90,"02.02.2021 14:11:03",90.001,87.92,88.5625
90,"02.02.2021 14:11:07",90.001,87.98,88.5625
90,"02.02.2021 14:11:11",90.001,88.03,88.5625
90,"02.02.2021 14:11:15",90.001,88.07,88.625
90,"02.02.2021 14:11:18",90.001,88.11,88.625
90,"02.02.2021 14:11:22",90.001,88.16,88.625
90,"02.02.2021 14:11:26",90.001,88.22,88.6875
90,"02.02.2021 14:11:30",90.001,88.25,88.6875
90,"02.02.2021 14:11:34",90.001,88.31,88.6875
90,"02.02.2021 14:11:38",90.001,88.35,88.6875
90,"02.02.2021 14:11:42",90.001,88.4,88.75
90,"02.02.2021 14:11:46",90.001,88.45,88.75
90,"02.02.2021 14:11:50",90.001,88.48,88.75
90,"02.02.2021 14:11:54",90.001,88.52,88.75
90,"02.02.2021 14:11:58",90.001,88.56,88.8125
90,"02.02.2021 14:12:01",90.001,88.6,88.8125
90,"02.02.2021 14:12:05",90.001,88.62,88.8125
90,"02.02.2021 14:12:09",90.001,88.66,88.8125
90,"02.02.2021 14:12:13",90.001,88.69,88.875
90,"02.02.2021 14:12:17",90.001,88.73,88.875
90,"02.02.2021 14:12:21",90,88.75,88.875
90,"02.02.2021 14:12:25",90.001,88.78,88.875
90,"02.02.2021 14:12:29",90.001,88.83,88.875
90,"02.02.2021 14:12:33",90.001,88.86,88.875
90,"02.02.2021 14:12:37",90.001,88.89,88.9375
90,"02.02.2021 14:12:41",90.001,88.91,88.9375
90,"02.02.2021 14:12:45",90.001,88.94,88.9375
90,"02.02.2021 14:12:49",90.001,88.97,88.9375
90,"02.02.2021 14:12:53",90.001,89.01,88.9375
90,"02.02.2021 14:12:57",90.001,89.03,88.9375
90,"02.02.2021 14:13:00",90.001,89.05,89
90,"02.02.2021 14:13:04",90,89.08,89
90,"02.02.2021 14:13:08",90.001,89.09,89
90,"02.02.2021 14:13:12",90,89.11,89
90,"02.02.2021 14:13:16",90.001,89.14,89
90,"02.02.2021 14:13:20",90.001,89.15,89
90,"02.02.2021 14:13:24",90.001,89.18,89.0625
90,"02.02.2021 14:13:28",90.001,89.2,89.0625
90,"02.02.2021 14:13:32",90.001,89.23,89.0625
90,"02.02.2021 14:13:36",90,89.25,89.0625
90,"02.02.2021 14:13:40",90.001,89.26,89.0625
90,"02.02.2021 14:13:44",90.001,89.28,89.0625
90,"02.02.2021 14:13:48",90.001,89.3,89.0625
90,"02.02.2021 14:13:52",90.001,89.32,89.0625
90,"02.02.2021 14:13:55",90.001,89.33,89.0625
90,"02.02.2021 14:13:59",90.001,89.35,89.125
90,"02.02.2021 14:14:03",90.001,89.37,89.125
90,"02.02.2021 14:14:07",90,89.38,89.125
90,"02.02.2021 14:14:11",90,89.41,89.125
90,"02.02.2021 14:14:15",90.001,89.43,89.125
90,"02.02.2021 14:14:19",90,89.45,89.125
90,"02.02.2021 14:14:23",90,89.46,89.125
90,"02.02.2021 14:14:27",90.001,89.48,89.125
